ORIGIN_TABLE,customerNumber,customerName,contactLastName,contactFirstName,phone,addressLine1,addressLine2,city,state,postalCode,country,salesRepEmployeeNumber,creditLimit,employeeNumber,lastName,firstName,extension,email,officeCode,reportsTo,jobTitle,territory,orderNumber,productCode,quantityOrdered,priceEach,orderLineNumber,orderDate,requiredDate,shippedDate,status,comments,checkNumber,paymentDate,amount,productLine,textDescription,htmlDescription,image,productName,productScale,productVendor,productDescription,quantityInStock,buyPrice,MSRP
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10165.0,S18_4027,Hidden,123.51,6.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10165.0,S24_1444,Hidden,46.82,9.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10165.0,S24_2300,Hidden,117.57,17.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10165.0,S24_2840,Hidden,31.12,13.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10165.0,S24_4048,Hidden,106.45,8.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10165.0,S32_2509,Hidden,50.86,14.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10165.0,S32_3207,Hidden,55.30,7.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10165.0,S50_1392,Hidden,106.49,10.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10165.0,S50_1514,Hidden,49.21,5.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10166.0,S18_3140,Hidden,136.59,2.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10166.0,S18_4522,Hidden,72.85,1.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10166.0,S700_1938,Hidden,76.22,3.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10167.0,S10_4757,Hidden,123.76,9.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10167.0,S18_1662,Hidden,141.92,1.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10167.0,S18_3029,Hidden,69.68,7.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10167.0,S18_3856,Hidden,84.70,6.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10167.0,S24_2011,Hidden,110.60,16.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10167.0,S24_2841,Hidden,54.81,2.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10167.0,S24_3151,Hidden,77.00,11.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10167.0,S24_3420,Hidden,64.44,3.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10167.0,S24_3816,Hidden,73.80,8.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10167.0,S700_1138,Hidden,66.00,12.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10167.0,S700_2047,Hidden,87.80,5.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10167.0,S700_2610,Hidden,62.16,10.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10167.0,S700_3505,Hidden,85.14,13.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10167.0,S700_3962,Hidden,83.42,14.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10167.0,S72_1253,Hidden,42.71,4.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10167.0,S72_3212,Hidden,43.68,15.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10168.0,S10_1678,Hidden,94.74,1.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10168.0,S10_2016,Hidden,97.53,4.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10168.0,S10_4698,Hidden,160.74,3.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10168.0,S18_2581,Hidden,75.19,9.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10168.0,S18_2625,Hidden,49.06,5.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10168.0,S24_1578,Hidden,103.68,2.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10168.0,S24_1785,Hidden,93.01,11.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10168.0,S24_2000,Hidden,72.36,6.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10168.0,S24_3949,Hidden,57.32,18.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10168.0,S24_4278,Hidden,68.10,10.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10168.0,S32_1374,Hidden,89.90,7.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10168.0,S32_4289,Hidden,57.78,12.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10168.0,S50_1341,Hidden,39.71,13.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10168.0,S700_1691,Hidden,91.34,14.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10168.0,S700_2466,Hidden,87.75,16.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10168.0,S700_2834,Hidden,94.92,8.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10168.0,S700_3167,Hidden,72.00,15.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10168.0,S700_4002,Hidden,67.37,17.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10169.0,S12_1099,Hidden,163.44,2.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10169.0,S12_2823,Hidden,126.52,13.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10169.0,S12_3990,Hidden,71.82,3.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10169.0,S18_3278,Hidden,65.13,5.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10169.0,S18_3482,Hidden,136.70,4.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10169.0,S18_3782,Hidden,52.84,8.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10169.0,S18_4721,Hidden,120.53,7.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10169.0,S24_2360,Hidden,66.49,11.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10169.0,S24_3371,Hidden,53.27,1.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10169.0,S24_4620,Hidden,77.61,6.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10169.0,S32_2206,Hidden,37.01,9.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10169.0,S32_4485,Hidden,83.68,12.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10169.0,S50_4713,Hidden,75.66,10.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10170.0,S12_3380,Hidden,116.27,4.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10170.0,S12_4675,Hidden,93.28,3.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10170.0,S18_1889,Hidden,70.07,2.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10170.0,S24_3856,Hidden,130.60,1.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10171.0,S18_1129,Hidden,134.46,2.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10171.0,S18_1984,Hidden,128.03,1.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10171.0,S18_3232,Hidden,165.95,3.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10171.0,S24_2972,Hidden,34.74,4.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10172.0,S18_1589,Hidden,109.51,6.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10172.0,S18_2870,Hidden,117.48,7.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10172.0,S18_3685,Hidden,139.87,8.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10172.0,S24_1046,Hidden,61.00,3.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10172.0,S24_1628,Hidden,43.27,5.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
